"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",2392.387,
"HUN","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",2275.356,
"HUN","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",1475.165,
"HUN","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",1277.364,
"HUN","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",1267.114,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2008",425.568,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2009",421.675,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2010",299.784,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2011",293.909,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2012",341.469,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",332.388,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",244.053,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",203.309,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",229.022,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",377.905,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",423.239,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",382.456,
"HUN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",353.382,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",8.771,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",1.249,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",4.122,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",37.385,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",46.196,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",29.735,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",29.411,
"ISL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",29.736,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",5740.575,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",5922.69,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",6021.738,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",7991.818,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",8193.832,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",6848.919,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",6602.516,
"ISL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",5891.294,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",2235.251,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",2395.673,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",5192.291,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",6405.192,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",5709.273,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",4917.361,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",4749.081,
"ISL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",3849.456,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",185.678,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",182.182,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",181.954,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",184.79,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",183.631,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",190.856,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",159.783,
"ISL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",125.327,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",47.872,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",41.822,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",36.196,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",39.818,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",39.835,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",67.657,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",133.934,
"ISL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",113.611,
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2012",,"C"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",0,"Z"
"IRL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",0,"Z"
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2012",290534.301,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",300838.505,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",333475.633,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",542177.463,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",500819.015,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",732762.053,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",612933.364,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",722506.178,
"IRL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",770611.118,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2012",183663.588,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",197040.408,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",,"C"
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",275921.611,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",255443.238,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",,"C"
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",,"C"
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",289565.266,
"IRL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",337544.484,
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2012",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",1318.513,
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",1289.058,
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",,"C"
"IRL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2012",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",,"C"
"IRL","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",,"C"
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",3761.892,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",4913.195,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",4111.777,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",3272.581,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",4790.273,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",4038.619,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",3313.868,
"ITA","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",3196.576,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",235733.43,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",225409.612,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",220137.246,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",223761.442,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",259574.346,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",279609.377,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",277302.393,
"ITA","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",287993.238,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",79532.317,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",51887.419,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",56116.15,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",40681.66,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",45975.509,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",45632.053,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",46933.05,
"ITA","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",50771.016,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",6967.584,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",5650.154,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",4467.893,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",4444.935,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",6160.663,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",4744.061,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",5935.049,
"ITA","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",6644.683,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",2894.391,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",3046.981,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",3288.138,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",2771.183,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",3138.46,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",3489.94,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",3347.058,
"ITA","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",2939.586,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",202.255,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",270.302,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",780.144,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",579.434,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",161.915,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",569.313,
"JPN","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",299.142,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",91922.248,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",89370.775,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",102234.822,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",100064.752,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",109290.107,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",117686.735,
"JPN","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",128231.248,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",63602.454,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",61944.787,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",66484.858,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",66522.557,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",69102.708,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",87064.286,
"JPN","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",96641.878,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",46.419,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",59.844,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",117.583,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",274.312,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",159.966,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",212.156,
"JPN","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",227.461,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",219.351,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",154.849,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",1310.343,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",1306.102,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",1801.415,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",1635.686,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",1748.067,
"KOR","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",1931.313,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",99177.077,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",102349.854,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",103417.527,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",105589.903,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",127672.497,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",128684.847,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",134489.818,
"KOR","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",143440.627,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",48521.41,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",48042.406,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",52747.261,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",54129.794,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",61630.081,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",60792.668,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",66133.365,
"KOR","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",72935.399,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",792.332,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",751.088,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",1012.636,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",1002.937,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",1053.828,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",1139.088,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",1071.781,
"KOR","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",1655.33,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",50.654,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",46.799,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",21.525,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",11.121,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",44.75,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",42.797,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",42.707,
"KOR","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",40.35,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2012",208.443,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",239.967,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",217.324,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",182.907,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",156.003,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",190.693,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",261.049,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",254.999,
"LUX","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",273.653,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2012",2521610.818,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",2968357.468,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",3232025.256,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",3750424.605,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",3783089.491,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",4223866.635,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",3643243.646,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",3500629.072,
"LUX","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",3638228.003,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2012",2442387.863,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",2881136.395,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",3112250.649,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",3610055.525,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",3646924.212,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",4096785.8,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",3564742.386,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",3398868.794,
"LUX","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",3555435.023,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2012",64.644,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",79.989,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",4.856,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",-30.484,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",-113.84,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",-69.561,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",-170.598,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",-206.695,
"LUX","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",-228.249,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2012",3.958,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",5.516,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",4.856,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",5.444,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",5.27,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",7.196,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",8.015,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",7.863,
"LUX","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",9.817,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",5306.854,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",7857.655,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",5579.75,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",5843.786,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",5717.198,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",2689.489,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",71740.058,
"NLD","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",88650.141,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",352900.29,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",477544.381,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",902204.682,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",896950.564,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",922241.545,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",1029221.433,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",-891453.606,
"NLD","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",507500.307,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",62399.669,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",55251.263,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",669665.759,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",645417.94,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",651008.635,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",794110.373,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",-2226087.396,
"NLD","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",-1191868.941,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",22181.768,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2014",25068.737,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2015",12784.976,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2016",20571.308,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2017",18595.586,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2018",11949.851,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2019",73789.036,
"NLD","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2020",71173.15,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2013",4542.822,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2014",5943.019,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2015",2525.857,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2016",13588.068,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2017",12770.449,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2018",7608.198,
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2019",0,"Z"
"NLD","FDISTOCK_IN_IND","MINEQUARR","MLN_USD","A","2020",0,"Z"
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2013",404.646,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2014",381.185,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2015",351.428,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2016",374.899,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2017",432.789,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2018",427.965,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2019",654.846,
"NZL","FDISTOCK_IN_IND","CONSTR","MLN_USD","A","2020",429.082,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2013",42763.287,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2014",54898.846,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2015",38721.205,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2016",40524.886,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2017",44983.526,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2018",42788.83,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2019",48148.33,
"NZL","FDISTOCK_IN_IND","SERV","MLN_USD","A","2020",57376.274,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2013",24581.848,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2014",24218.808,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2015",22899.466,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2016",24833.888,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2017",27777.939,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2018",25933.554,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2019",28909.608,
"NZL","FDISTOCK_IN_IND","FINANCEINS","MLN_USD","A","2020",35606.486,
"NZL","FDISTOCK_IN_IND","ELECGAS","MLN_USD","A","2013",3373.836,
